,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
975,976,M15835,M,296.0,306.6,1628,36.8,121,0,No Failure,1
5615,5616,M20475,M,303.0,312.2,1257,71.3,122,1,Power Failure,3
1718,1719,M16578,M,298.2,307.7,1681,31.0,84,0,No Failure,1
2582,2583,L49762,L,299.2,309.0,1615,33.7,193,0,No Failure,1
43,44,H29457,H,298.8,309.2,1372,48.5,120,0,No Failure,1
7752,7753,M22612,M,300.4,311.7,1832,24.2,179,0,No Failure,1
372,373,M15232,M,297.4,308.3,1405,51.7,108,0,No Failure,1
3521,3522,L50701,L,301.9,311.0,1541,38.9,193,0,No Failure,1
9653,9654,L56833,L,299.0,309.9,1373,55.7,201,1,Overstrain Failure,2
1165,1166,L48345,L,297.1,308.1,1487,34.6,208,0,No Failure,1
397,398,M15257,M,297.4,308.3,1774,28.9,166,0,No Failure,1
8027,8028,L55207,L,300.6,311.9,1425,44.9,224,0,No Failure,1
6910,6911,L54090,L,300.8,311.2,1434,45.6,174,0,No Failure,1
6011,6012,L53191,L,300.8,310.8,1564,36.2,31,0,No Failure,1
1312,1313,L48492,L,298.9,310.1,1473,42.6,164,0,No Failure,1
7465,7466,M22325,M,300.1,311.4,1390,52.1,94,0,No Failure,1
8183,8184,L55363,L,299.8,311.1,1452,47.3,188,0,No Failure,1
9176,9177,L56356,L,297.8,308.9,1518,40.4,2,0,No Failure,1
3262,3263,L50442,L,301.3,310.1,1558,36.3,184,0,No Failure,1
2106,2107,L49286,L,299.4,309.1,1645,28.6,57,0,No Failure,1
4076,4077,M18936,M,302.0,310.6,1539,37.4,96,0,No Failure,1
9055,9056,H38469,H,297.3,308.4,1864,23.1,90,0,No Failure,1
6799,6800,M21659,M,301.1,310.7,2636,12.2,100,1,Power Failure,3
7374,7375,L54554,L,299.5,310.0,1379,50.4,85,0,No Failure,1
4534,4535,L51714,L,302.4,310.2,1633,28.0,164,0,No Failure,1
2053,2054,L49233,L,299.5,309.3,1382,61.0,140,0,No Failure,1
9168,9169,H38582,H,297.6,308.8,1385,44.4,181,0,No Failure,1
2973,2974,M17833,M,300.6,309.3,1510,46.0,87,0,No Failure,1
2305,2306,H31719,H,299.2,308.5,1342,47.5,147,0,No Failure,1
2040,2041,L49220,L,299.1,308.9,1686,29.6,108,0,No Failure,1
6116,6117,L53296,L,300.8,310.9,1453,43.9,84,0,No Failure,1
7138,7139,L54318,L,300.6,310.1,1297,50.0,130,0,No Failure,1
9883,9884,H39297,H,298.7,309.6,1654,34.3,136,0,No Failure,1
6138,6139,M20998,M,300.8,310.7,1452,43.0,139,0,No Failure,1
8814,8815,L55994,L,297.2,308.4,1462,51.2,102,0,No Failure,1
99,100,L47279,L,298.8,308.8,1523,44.4,55,0,No Failure,1
1167,1168,L48347,L,297.0,308.1,1362,52.5,213,1,Overstrain Failure,2
600,601,L47780,L,297.8,309.7,1547,37.3,25,0,No Failure,1
3335,3336,L50515,L,301.7,310.9,1705,31.2,146,0,No Failure,1
307,308,M15167,M,297.8,308.4,1579,36.6,152,0,No Failure,1
9803,9804,L56983,L,298.4,309.2,1692,29.8,137,0,No Failure,1
5468,5469,L52648,L,302.8,312.3,1764,29.9,162,0,No Failure,1
8796,8797,L55976,L,297.2,308.3,1796,23.8,61,0,No Failure,1
459,460,L47639,L,297.4,308.6,1476,42.3,107,0,No Failure,1
5527,5528,M20387,M,302.5,311.9,1532,38.8,96,0,No Failure,1
4645,4646,L51825,L,303.3,311.4,1732,25.6,232,0,No Failure,1
9480,9481,M24340,M,298.9,309.6,1434,43.8,180,0,No Failure,1
4428,4429,L51608,L,302.4,310.1,1906,21.2,110,0,No Failure,1
8287,8288,L55467,L,298.9,310.6,1585,38.1,7,0,No Failure,1
8129,8130,L55309,L,300.0,311.3,1520,39.2,43,0,No Failure,1
6243,6244,L53423,L,301.0,310.4,2204,16.6,175,0,No Failure,1
3475,3476,L50655,L,301.8,310.7,1644,33.4,68,0,No Failure,1
6218,6219,H35632,H,301.0,310.6,1366,50.6,106,0,No Failure,1
8723,8724,L55903,L,297.2,308.6,1578,34.4,76,0,No Failure,1
8605,8606,L55785,L,297.5,308.4,1633,33.3,213,0,No Failure,1
9437,9438,M24297,M,298.1,308.7,1527,43.0,56,0,No Failure,1
4084,4085,L51264,L,302.0,310.4,1611,35.6,117,0,No Failure,1
2701,2702,L49881,L,299.9,309.2,1333,50.8,61,0,No Failure,1
7441,7442,M22301,M,299.9,311.4,1337,54.8,32,0,No Failure,1
7067,7068,M21927,M,300.8,310.7,1386,42.1,170,0,No Failure,1
2051,2052,M16911,M,299.4,309.2,1470,44.4,135,0,No Failure,1
1936,1937,M16796,M,298.1,308.0,2129,18.4,45,0,No Failure,1
6730,6731,M21590,M,301.6,311.0,1431,42.3,129,0,No Failure,1
4503,4504,M19363,M,302.5,310.2,1751,30.5,90,0,No Failure,1
1937,1938,L49117,L,298.2,308.0,1411,42.4,48,0,No Failure,1
5508,5509,L52688,L,302.9,312.2,1367,55.1,50,0,No Failure,1
8146,8147,L55326,L,299.6,310.9,1533,31.8,91,0,No Failure,1
6889,6890,H36303,H,300.9,311.4,1387,42.7,121,0,No Failure,1
5937,5938,M20797,M,300.6,310.5,1462,41.3,68,0,No Failure,1
939,940,L48119,L,295.5,306.1,1488,40.7,31,0,No Failure,1
7209,7210,L54389,L,299.8,309.7,1624,34.2,96,0,No Failure,1
6673,6674,L53853,L,301.6,310.7,1380,51.8,216,1,Overstrain Failure,2
8606,8607,M23466,M,297.5,308.4,1505,37.2,215,0,No Failure,1
7370,7371,M22230,M,299.6,310.1,1455,46.1,76,0,No Failure,1
8732,8733,L55912,L,297.2,308.6,1864,23.6,103,0,No Failure,1
8266,8267,L55446,L,299.1,310.6,1818,24.1,173,0,No Failure,1
4429,4430,M19289,M,302.3,310.1,1731,33.4,112,0,No Failure,1
7005,7006,M21865,M,300.6,310.7,1339,52.9,0,0,No Failure,1
5262,5263,L52442,L,303.4,312.8,1449,43.9,94,0,No Failure,1
408,409,M15268,M,297.4,308.6,1434,44.4,193,0,No Failure,1
4883,4884,M19743,M,303.8,312.6,1684,29.3,167,0,No Failure,1
3618,3619,L50798,L,301.9,311.1,1448,46.3,14,0,No Failure,1
2661,2662,M17521,M,299.9,309.4,1509,42.8,190,0,No Failure,1
4053,4054,M18913,M,301.9,310.9,2305,16.1,42,0,No Failure,1
7587,7588,L54767,L,300.4,311.1,1405,54.1,193,0,No Failure,1
3568,3569,L50748,L,301.8,310.6,1372,54.7,95,0,No Failure,1
5506,5507,L52686,L,302.9,312.2,1677,30.5,46,0,No Failure,1
4427,4428,M19287,M,302.4,310.1,1379,48.9,107,1,Heat Dissipation Failure,0
1396,1397,L48576,L,299.0,310.3,1483,39.2,153,0,No Failure,1
9928,9929,M24788,M,298.4,308.5,1576,27.4,55,0,No Failure,1
2282,2283,L49462,L,299.4,308.7,1459,47.6,96,0,No Failure,1
2666,2667,H32080,H,299.7,309.2,1691,27.7,203,0,No Failure,1
4621,4622,L51801,L,303.0,311.2,1341,51.0,174,1,Heat Dissipation Failure,0
3439,3440,L50619,L,301.4,310.3,1492,41.4,195,0,No Failure,1
8032,8033,L55212,L,300.8,312.0,1416,46.5,7,0,No Failure,1
5881,5882,L53061,L,301.4,311.1,1952,22.7,131,0,No Failure,1
2598,2599,L49778,L,299.1,308.8,1320,67.5,20,1,Power Failure,3
5606,5607,L52786,L,302.9,312.2,1729,23.6,96,0,No Failure,1
4991,4992,M19851,M,303.9,313.0,1475,41.0,11,0,No Failure,1
7400,7401,M22260,M,299.6,310.6,1633,34.2,151,0,No Failure,1
3393,3394,L50573,L,301.5,310.6,1490,48.1,81,0,No Failure,1
7921,7922,L55101,L,300.7,311.9,1419,47.7,179,0,No Failure,1
32,33,L47212,L,299.0,309.4,1419,48.3,91,0,No Failure,1
1620,1621,L48800,L,297.9,307.7,1492,43.7,59,0,No Failure,1
1562,1563,L48742,L,298.2,308.3,2216,16.8,139,0,No Failure,1
4956,4957,M19816,M,303.8,312.5,2344,15.2,146,0,No Failure,1
8755,8756,M23615,M,297.4,308.7,1582,31.9,161,0,No Failure,1
1583,1584,L48763,L,298.2,308.4,1310,61.0,189,1,Overstrain Failure,2
8067,8068,M22927,M,300.6,312.0,1490,39.8,94,0,No Failure,1
8349,8350,M23209,M,298.7,309.5,1487,33.6,183,0,No Failure,1
763,764,L47943,L,296.7,307.8,1400,47.5,3,0,No Failure,1
484,485,L47664,L,297.4,309.0,1568,33.7,175,0,No Failure,1
2620,2621,L49800,L,299.4,309.2,1556,35.7,75,0,No Failure,1
9230,9231,L56410,L,298.2,309.2,1922,22.6,132,0,No Failure,1
2185,2186,L49365,L,299.8,309.4,1630,32.4,53,0,No Failure,1
8581,8582,M23441,M,297.5,308.0,1429,45.8,148,0,No Failure,1
5753,5754,L52933,L,302.2,311.6,1416,54.1,48,0,No Failure,1
9590,9591,M24450,M,299.2,310.4,1325,52.0,34,0,No Failure,1
8682,8683,M23542,M,297.2,308.5,1353,46.5,185,0,No Failure,1
988,989,H30402,H,296.3,307.1,1774,25.9,154,0,No Failure,1
858,859,M15718,M,296.2,307.0,1516,37.6,25,0,No Failure,1
8801,8802,L55981,L,297.4,308.6,1488,36.4,71,0,No Failure,1
4620,4621,L51800,L,303.1,311.3,1336,52.6,172,1,Heat Dissipation Failure,0
4192,4193,M19052,M,302.5,311.0,1463,43.1,181,0,No Failure,1
6834,6835,L54014,L,301.1,311.0,1378,51.1,190,0,No Failure,1
4953,4954,L52133,L,303.7,312.5,1670,26.1,139,0,No Failure,1
9977,9978,L57157,L,298.6,308.3,1422,40.4,179,0,No Failure,1
394,395,L47574,L,297.5,308.4,1528,39.9,160,0,No Failure,1
5921,5922,L53101,L,300.5,310.3,1336,57.1,29,0,No Failure,1
6097,6098,H35511,H,300.9,310.8,1477,38.4,31,0,No Failure,1
8361,8362,L55541,L,298.6,309.5,1450,44.3,7,0,No Failure,1
7956,7957,H37370,H,300.9,311.9,1513,38.0,38,0,No Failure,1
342,343,L47522,L,297.4,308.2,1471,46.5,25,0,No Failure,1
2780,2781,M17640,M,300.2,309.6,1556,35.8,36,0,No Failure,1
7646,7647,L54826,L,300.4,311.4,1936,23.9,131,0,No Failure,1
6233,6234,L53413,L,301.2,310.9,1467,37.1,153,0,No Failure,1
5525,5526,M20385,M,302.6,312.0,1363,45.7,91,0,No Failure,1
3804,3805,L50984,L,302.3,310.9,1529,33.4,62,0,No Failure,1
4507,4508,L51687,L,302.4,310.1,1709,31.8,100,0,No Failure,1
6819,6820,L53999,L,300.9,310.7,1359,46.0,151,0,No Failure,1
9632,9633,M24492,M,299.0,310.0,1337,57.4,146,0,No Failure,1
3312,3313,L50492,L,301.4,310.4,1639,28.9,94,0,No Failure,1
2624,2625,H32038,H,299.7,309.5,1375,46.8,86,0,No Failure,1
1544,1545,L48724,L,298.4,309.0,1474,52.7,95,0,No Failure,1
8397,8398,L55577,L,298.5,309.6,1724,26.4,100,0,No Failure,1
3476,3477,L50656,L,301.8,310.6,1522,43.8,70,0,No Failure,1
7398,7399,M22258,M,299.7,310.7,1498,37.8,146,0,No Failure,1
5830,5831,M20690,M,301.3,311.2,1438,42.4,7,0,No Failure,1
5123,5124,M19983,M,304.2,313.5,1532,41.3,161,0,No Failure,1
3851,3852,H33265,H,302.2,310.9,1415,48.4,185,0,No Failure,1
5604,5605,L52784,L,302.9,312.2,1513,37.8,92,0,No Failure,1
4614,4615,H34028,H,303.0,311.2,1503,37.0,152,0,No Failure,1
781,782,L47961,L,296.8,308.0,1675,29.7,46,0,No Failure,1
7262,7263,M22122,M,300.4,310.6,1545,35.6,16,0,No Failure,1
9513,9514,M24373,M,299.0,310.2,1598,33.4,44,0,No Failure,1
2992,2993,M17852,M,300.5,309.7,1685,29.4,140,0,No Failure,1
6057,6058,L53237,L,300.8,310.8,1689,32.9,151,0,No Failure,1
9241,9242,L56421,L,298.1,308.7,1683,29.1,161,0,No Failure,1
3382,3383,L50562,L,301.3,310.6,1510,38.5,47,0,No Failure,1
2958,2959,M17818,M,300.8,309.5,1481,44.5,49,0,No Failure,1
3839,3840,M18699,M,302.3,311.0,1578,33.5,158,0,No Failure,1
7432,7433,L54612,L,300.1,311.4,1484,43.1,13,0,No Failure,1
8503,8504,L55683,L,298.5,309.8,1468,40.9,157,0,No Failure,1
1358,1359,M16218,M,298.7,310.1,1693,31.9,51,0,No Failure,1
9929,9930,H39343,H,298.4,308.4,1479,39.2,58,0,No Failure,1
2539,2540,L49719,L,299.1,308.8,1413,42.1,86,0,No Failure,1
6863,6864,L54043,L,301.1,311.3,1630,29.5,51,0,No Failure,1
7784,7785,L54964,L,300.3,311.5,1403,60.1,58,0,No Failure,1
2488,2489,L49668,L,298.9,308.7,1356,50.7,185,0,No Failure,1
9674,9675,L56854,L,299.1,310.2,1695,29.6,8,0,No Failure,1
9601,9602,L56781,L,298.9,310.1,2109,18.0,61,0,No Failure,1
8771,8772,L55951,L,297.5,308.6,1536,39.0,202,0,No Failure,1
3633,3634,M18493,M,302.2,311.3,1521,40.6,52,0,No Failure,1
2320,2321,H31734,H,299.2,308.8,1440,39.1,188,0,No Failure,1
6845,6846,M21705,M,301.3,311.5,1648,32.4,0,0,No Failure,1
308,309,L47488,L,297.9,308.5,1305,47.2,155,0,No Failure,1
921,922,H30335,H,295.5,305.9,1593,37.2,197,0,No Failure,1
5725,5726,M20585,M,302.3,311.8,1557,34.1,185,0,No Failure,1
659,660,L47839,L,297.6,309.1,1449,49.1,174,0,No Failure,1
4862,4863,L52042,L,303.5,312.1,1326,55.7,114,0,No Failure,1
6491,6492,L53671,L,300.8,310.0,1468,52.7,178,0,No Failure,1
7886,7887,M22746,M,300.6,312.2,2174,18.5,95,0,No Failure,1
2336,2337,L49516,L,299.2,308.4,1434,46.8,2,0,No Failure,1
28,29,L47208,L,299.1,309.4,1439,44.2,82,0,No Failure,1
7129,7130,L54309,L,300.6,310.0,1635,31.0,107,0,No Failure,1
8115,8116,L55295,L,300.4,311.8,1367,57.2,10,0,No Failure,1
1297,1298,L48477,L,298.8,309.9,1428,42.4,132,0,No Failure,1
2854,2855,L50034,L,300.5,309.3,1470,40.8,219,0,No Failure,1
8497,8498,M23357,M,298.3,309.4,1509,34.2,141,0,No Failure,1
6446,6447,M21306,M,300.7,310.3,1471,40.2,59,0,No Failure,1
3862,3863,H33276,H,302.5,311.5,1496,43.8,218,0,No Failure,1
8167,8168,H37581,H,299.7,311.1,1353,47.1,143,0,No Failure,1
2217,2218,L49397,L,299.7,309.1,1347,55.3,139,0,No Failure,1
6197,6198,L53377,L,300.9,310.8,1493,45.8,57,0,No Failure,1
5414,5415,L52594,L,302.6,312.3,1534,34.3,31,0,No Failure,1
4900,4901,L52080,L,303.6,312.4,1388,41.9,221,0,No Failure,1
7252,7253,H36666,H,300.2,310.4,1501,42.9,212,0,No Failure,1
6913,6914,L54093,L,300.8,311.2,1481,38.5,181,0,Random Failures,4
1990,1991,L49170,L,298.2,307.8,1423,48.1,183,0,No Failure,1
5946,5947,L53126,L,300.7,310.8,1496,46.4,90,0,No Failure,1
4331,4332,M19191,M,301.6,309.9,1746,31.1,83,0,No Failure,1
3370,3371,L50550,L,301.4,310.7,1584,32.2,17,0,No Failure,1
4177,4178,L51357,L,302.5,310.9,1477,39.2,144,0,No Failure,1
2243,2244,L49423,L,299.2,308.4,1465,35.0,201,0,No Failure,1
2373,2374,L49553,L,299.2,308.4,1350,51.3,96,0,No Failure,1
3388,3389,M18248,M,301.7,310.9,1435,48.0,66,0,No Failure,1
3556,3557,L50736,L,301.9,310.8,1735,31.5,66,0,No Failure,1
9701,9702,L56881,L,298.8,309.8,1485,42.4,74,0,No Failure,1
1070,1071,M15930,M,296.9,307.8,1477,37.2,160,0,No Failure,1
1380,1381,L48560,L,298.7,310.1,1786,27.7,114,0,No Failure,1
3597,3598,M18457,M,301.7,310.5,1724,33.0,171,0,No Failure,1
9397,9398,M24257,M,297.7,308.2,1370,53.4,162,0,No Failure,1
597,598,H30011,H,297.6,309.6,1428,46.6,13,0,No Failure,1
4963,4964,L52143,L,303.9,312.7,1789,24.4,163,0,No Failure,1
1308,1309,L48488,L,298.9,310.1,1750,25.0,156,0,No Failure,1
3881,3882,L51061,L,302.5,311.5,1521,44.1,37,0,No Failure,1
7909,7910,L55089,L,300.7,312.2,1590,38.5,148,0,No Failure,1
5655,5656,L52835,L,302.3,311.5,1387,47.3,2,0,No Failure,1
108,109,H29522,H,298.9,308.8,1621,32.7,75,0,No Failure,1
4364,4365,H33778,H,302.1,310.1,1615,29.9,176,0,No Failure,1
891,892,L48071,L,295.7,306.1,1408,47.9,117,0,No Failure,1
552,553,M15412,M,297.4,309.3,1622,35.0,123,0,No Failure,1
1085,1086,L48265,L,297.0,307.8,1385,56.4,202,1,Overstrain Failure,2
8587,8588,M23447,M,297.4,307.9,1627,34.3,166,0,No Failure,1
3807,3808,M18667,M,302.3,311.0,1546,35.5,70,0,No Failure,1
3755,3756,L50935,L,302.3,311.0,1329,51.5,154,0,No Failure,1
1404,1405,M16264,M,298.9,310.1,1555,40.6,176,0,No Failure,1
3419,3420,L50599,L,301.5,310.5,1611,33.8,144,0,No Failure,1
3722,3723,L50902,L,302.2,311.2,1451,41.8,66,0,No Failure,1
3227,3228,M18087,M,300.5,309.3,1589,34.9,91,0,No Failure,1
2165,2166,L49345,L,299.5,309.1,1476,47.8,223,0,No Failure,1
834,835,H30248,H,296.6,307.4,1333,50.2,177,0,No Failure,1
7657,7658,L54837,L,300.5,311.6,1661,30.0,158,0,No Failure,1
8625,8626,L55805,L,297.4,308.3,1632,33.5,39,0,No Failure,1
4337,4338,L51517,L,301.6,309.9,1440,43.4,100,0,No Failure,1
7670,7671,L54850,L,300.5,311.6,1525,37.6,191,0,No Failure,1
3628,3629,L50808,L,302.2,311.4,1609,32.1,41,0,No Failure,1
1910,1911,H31324,H,298.0,307.7,1547,36.8,186,0,No Failure,1
8476,8477,L55656,L,298.5,309.6,1585,32.2,89,0,No Failure,1
1892,1893,M16752,M,297.8,307.4,1438,43.6,141,0,No Failure,1
4270,4271,L51450,L,302.6,310.9,1331,52.0,154,1,Heat Dissipation Failure,0
4281,4282,L51461,L,302.0,310.0,1832,22.9,178,0,No Failure,1
4209,4210,M19069,M,302.2,310.8,1422,47.0,3,0,No Failure,1
9219,9220,M24079,M,297.7,308.8,1350,57.0,105,0,No Failure,1
5228,5229,M20088,M,303.9,313.1,1343,61.4,14,0,No Failure,1
6022,6023,L53202,L,300.7,310.9,1521,39.4,61,0,No Failure,1
5601,5602,L52781,L,302.9,312.2,1605,33.9,86,0,No Failure,1
8608,8609,L55788,L,297.4,308.4,1369,50.6,220,1,Overstrain Failure,2
4904,4905,H34318,H,303.6,312.4,1480,50.7,2,0,No Failure,1
4530,4531,L51710,L,302.5,310.4,1487,42.0,152,0,No Failure,1
1432,1433,L48612,L,298.8,309.8,1437,42.8,23,0,No Failure,1
4640,4641,L51820,L,303.1,311.2,1435,40.1,219,0,No Failure,1
9591,9592,L56771,L,299.2,310.4,1570,37.3,37,0,No Failure,1
3798,3799,L50978,L,302.1,310.8,1786,25.7,47,0,No Failure,1
1262,1263,H30676,H,297.8,309.2,1648,33.0,29,0,No Failure,1
9511,9512,L56691,L,299.1,310.3,1449,40.7,40,0,No Failure,1
7689,7690,L54869,L,300.6,311.7,1432,39.2,2,0,No Failure,1
9979,9980,L57159,L,298.5,308.3,1334,49.8,186,0,No Failure,1
136,137,H29550,H,298.7,308.5,1420,45.7,143,0,No Failure,1
6753,6754,L53933,L,301.6,310.9,1385,50.7,195,0,No Failure,1
3720,3721,M18580,M,302.4,311.4,1508,41.2,60,0,No Failure,1
67,68,H29481,H,298.8,308.9,1466,44.1,184,0,No Failure,1
6575,6576,M21435,M,301.4,310.5,1451,45.3,183,0,No Failure,1
2978,2979,H32392,H,300.5,309.4,1642,36.2,103,0,No Failure,1
324,325,M15184,M,297.8,308.5,1488,41.9,196,0,No Failure,1
7542,7543,M22402,M,300.4,311.6,1401,49.9,79,0,No Failure,1
6367,6368,L53547,L,300.0,309.6,1571,33.1,65,0,No Failure,1
6821,6822,M21681,M,300.8,310.6,1545,37.5,155,0,No Failure,1
6611,6612,H36025,H,301.5,310.5,1587,33.8,57,0,No Failure,1
4520,4521,L51700,L,302.4,310.4,1456,47.6,127,0,No Failure,1
1104,1105,L48284,L,296.6,307.4,1389,42.7,48,0,No Failure,1
7827,7828,M22687,M,299.8,311.1,1452,44.3,167,0,No Failure,1
1956,1957,M16816,M,297.9,307.7,1364,46.8,89,0,No Failure,1
6974,6975,L54154,L,300.7,311.0,1318,48.2,128,0,No Failure,1
8315,8316,H37729,H,298.7,309.8,1422,40.7,85,0,No Failure,1
526,527,L47706,L,297.6,309.5,1373,50.6,55,0,No Failure,1
4203,4204,M19063,M,302.3,310.9,1558,31.9,207,0,No Failure,1
3272,3273,M18132,M,301.3,310.0,1593,30.8,210,0,No Failure,1
1091,1092,L48271,L,297.0,307.7,1447,46.4,8,0,No Failure,1
2452,2453,M17312,M,299.1,308.6,2329,14.6,95,0,No Failure,1
820,821,L48000,L,296.7,307.6,1516,37.4,146,0,No Failure,1
3836,3837,L51016,L,302.4,311.2,1466,43.9,152,0,No Failure,1
2293,2294,L49473,L,299.5,308.9,1520,38.3,122,0,No Failure,1
2206,2207,L49386,L,299.9,309.2,1436,52.0,107,0,No Failure,1
6480,6481,L53660,L,300.7,309.9,1775,26.6,149,0,No Failure,1
7105,7106,L54285,L,300.9,310.4,1536,34.2,45,0,No Failure,1
1117,1118,L48297,L,296.5,307.4,1523,40.7,85,0,No Failure,1
2545,2546,M17405,M,299.2,309.0,1541,36.3,104,0,No Failure,1
6751,6752,M21611,M,301.7,311.0,1505,37.1,190,0,No Failure,1
8105,8106,L55285,L,300.4,311.9,1476,48.7,189,0,No Failure,1
4362,4363,L51542,L,302.1,310.1,1447,46.6,169,0,No Failure,1
1822,1823,L49002,L,298.1,307.6,1488,39.4,157,0,No Failure,1
9905,9906,M24765,M,298.7,309.1,1423,49.5,200,0,No Failure,1
9998,9999,H39412,H,299.0,308.7,1408,48.5,25,0,No Failure,1
2899,2900,L50079,L,300.6,309.4,1410,40.6,99,0,No Failure,1
9375,9376,H38789,H,297.7,308.4,1288,49.5,91,0,No Failure,1
676,677,H30090,H,297.9,309.2,1577,34.7,5,0,No Failure,1
2653,2654,L49833,L,299.9,309.5,1779,26.1,169,0,No Failure,1
9538,9539,L56718,L,299.3,310.6,1480,45.1,107,0,No Failure,1
7518,7519,L54698,L,300.2,311.5,1500,40.8,17,0,No Failure,1
4494,4495,H33908,H,302.6,310.4,1649,30.1,62,0,No Failure,1
5008,5009,H34422,H,303.7,312.8,1488,42.8,54,0,No Failure,1
881,882,L48061,L,295.7,306.2,1464,46.2,92,0,No Failure,1
6896,6897,M21756,M,301.0,311.6,1454,40.0,140,0,No Failure,1
8464,8465,H37878,H,298.6,309.7,1672,27.5,54,0,No Failure,1
9810,9811,L56990,L,298.1,309.0,1502,40.9,153,0,No Failure,1
220,221,L47400,L,298.3,308.5,1416,52.7,151,0,No Failure,1
9067,9068,L56247,L,297.1,308.2,1351,56.6,126,0,No Failure,1
736,737,L47916,L,296.9,308.3,1555,38.2,175,0,No Failure,1
82,83,L47262,L,298.9,308.9,1453,40.8,11,0,No Failure,1
5385,5386,H34799,H,302.9,312.3,1754,26.9,209,0,No Failure,1
783,784,H30197,H,296.7,307.9,1579,33.4,50,0,No Failure,1
2430,2431,M17290,M,298.9,308.2,1335,47.8,40,0,No Failure,1
45,46,L47225,L,298.8,309.1,1489,49.1,128,0,No Failure,1
2573,2574,L49753,L,299.5,309.2,1499,41.5,175,0,No Failure,1
2979,2980,L50159,L,300.5,309.5,1542,38.5,108,0,No Failure,1
2911,2912,M17771,M,300.7,309.5,1352,44.0,126,0,No Failure,1
3353,3354,L50533,L,301.6,310.9,1632,31.6,189,0,No Failure,1
4954,4955,L52134,L,303.7,312.6,1702,29.1,141,0,No Failure,1
2257,2258,L49437,L,299.1,308.3,1892,25.2,34,0,No Failure,1
4522,4523,M19382,M,302.5,310.5,1918,21.6,131,0,No Failure,1
6785,6786,L53965,L,301.2,310.6,1389,45.3,64,0,No Failure,1
6731,6732,L53911,L,301.6,310.9,1385,51.2,132,0,No Failure,1
1172,1173,L48352,L,297.1,308.1,1446,36.6,227,0,No Failure,1
7935,7936,M22795,M,300.8,311.9,1356,44.3,214,0,No Failure,1
1840,1841,M16700,M,297.7,307.2,1405,43.7,2,0,No Failure,1
6267,6268,L53447,L,300.8,310.4,1570,35.2,23,0,No Failure,1
2445,2446,H31859,H,299.2,308.7,1375,55.1,78,0,No Failure,1
7445,7446,L54625,L,300.2,311.7,1553,41.3,44,0,No Failure,1
1806,1807,H31220,H,298.0,307.6,1593,32.2,118,0,No Failure,1
4809,4810,L51989,L,303.4,312.2,1656,32.7,195,0,No Failure,1
4908,4909,M19768,M,303.6,312.5,1459,48.2,17,0,No Failure,1
9519,9520,L56699,L,299.0,310.1,1531,36.0,57,0,No Failure,1
5868,5869,L53048,L,301.5,311.1,1731,27.9,101,0,No Failure,1
7273,7274,M22133,M,300.2,310.3,1704,29.2,42,0,No Failure,1
1024,1025,L48204,L,296.2,307.3,1711,29.9,42,0,No Failure,1
1961,1962,L49141,L,297.8,307.5,1448,51.2,107,0,No Failure,1
5540,5541,L52720,L,302.4,311.8,1493,38.4,132,0,No Failure,1
7419,7420,L54599,L,300.1,311.4,1572,36.2,199,0,No Failure,1
1646,1647,M16506,M,297.9,307.7,1527,42.8,125,0,No Failure,1
3249,3250,L50429,L,301.1,309.8,1493,38.9,149,0,No Failure,1
7733,7734,L54913,L,300.6,312.0,1481,40.9,132,0,No Failure,1
804,805,M15664,M,296.9,307.8,1544,37.6,109,0,No Failure,1
2489,2490,H31903,H,298.9,308.7,1500,41.6,187,0,No Failure,1
9325,9326,M24185,M,298.6,309.3,1510,40.8,177,0,No Failure,1
8858,8859,L56038,L,297.8,308.9,1506,33.5,26,0,No Failure,1
8551,8552,M23411,M,298.2,309.1,1457,49.0,77,0,No Failure,1
5000,5001,L52180,L,303.7,312.8,1832,23.6,35,0,No Failure,1
8410,8411,L55590,L,298.5,309.5,1548,44.5,132,0,No Failure,1
9518,9519,L56698,L,299.0,310.1,1580,41.9,55,0,No Failure,1
8651,8652,M23511,M,297.4,308.4,1564,35.0,105,0,No Failure,1
3840,3841,L51020,L,302.4,311.0,1610,33.1,161,0,No Failure,1
6402,6403,M21262,M,300.1,309.6,1584,36.7,165,0,No Failure,1
9321,9322,L56501,L,298.4,309.2,1335,53.5,168,0,No Failure,1
4951,4952,L52131,L,303.8,312.7,1596,36.6,134,0,No Failure,1
6,7,L47186,L,298.1,308.6,1558,42.4,14,0,No Failure,1
6355,6356,L53535,L,300.1,309.7,1481,37.9,34,0,No Failure,1
8072,8073,H37486,H,300.5,312.0,1375,43.2,108,0,No Failure,1
6584,6585,L53764,L,301.5,310.5,1372,44.0,203,0,No Failure,1
3979,3980,L51159,L,302.3,311.3,1439,41.8,96,0,No Failure,1
1947,1948,L49127,L,298.2,308.1,1462,49.9,69,0,No Failure,1
4856,4857,M19716,M,303.6,312.3,1698,31.3,100,0,No Failure,1
662,663,M15522,M,297.6,308.9,1479,38.1,182,0,No Failure,1
7381,7382,L54561,L,299.7,310.3,1495,43.1,101,0,No Failure,1
2619,2620,L49799,L,299.4,309.2,1569,40.8,73,0,No Failure,1
159,160,L47339,L,298.4,308.2,1471,47.0,214,0,No Failure,1
2093,2094,L49273,L,299.4,309.2,1564,39.0,26,0,No Failure,1
