,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
3278,3279,L50458,L,301.3,310.0,1506,40.8,11,0,No Failure,1
700,701,M15560,M,297.6,308.8,1683,31.6,79,0,No Failure,1
8643,8644,L55823,L,297.5,308.5,1448,54.3,83,0,No Failure,1
6232,6233,L53412,L,301.3,311.0,1576,30.4,151,0,No Failure,1
5609,5610,M20469,M,303.1,312.4,1378,50.1,104,0,No Failure,1
6392,6393,L53572,L,300.1,309.7,1680,33.8,140,0,No Failure,1
8381,8382,H37795,H,298.8,310.0,1530,38.3,53,0,No Failure,1
8820,8821,L56000,L,297.3,308.7,1551,40.0,125,0,No Failure,1
6598,6599,L53778,L,301.5,310.7,1424,51.1,22,0,No Failure,1
8694,8695,L55874,L,297.2,308.5,1766,25.8,7,0,No Failure,1
4829,4830,L52009,L,303.4,311.9,1491,38.2,26,0,No Failure,1
2454,2455,L49634,L,299.0,308.6,1653,31.7,100,0,No Failure,1
3972,3973,L51152,L,302.3,311.4,1511,34.7,75,0,No Failure,1
2931,2932,L50111,L,300.8,309.7,1373,45.4,179,0,No Failure,1
7846,7847,M22706,M,300.2,311.6,1608,35.0,212,0,No Failure,1
8267,8268,L55447,L,299.2,310.7,1540,36.3,175,0,No Failure,1
9844,9845,H39258,H,298.3,309.1,1484,37.0,28,0,No Failure,1
2643,2644,M17503,M,299.8,309.4,1401,48.1,143,0,No Failure,1
3243,3244,L50423,L,301.0,309.6,1724,28.1,133,0,No Failure,1
3247,3248,M18107,M,301.0,309.8,1594,31.1,143,0,No Failure,1
4815,4816,H34229,H,303.4,311.9,1534,33.2,210,0,No Failure,1
1865,1866,L49045,L,297.9,307.7,1567,34.7,74,0,No Failure,1
8151,8152,L55331,L,299.5,310.7,1472,40.9,104,0,No Failure,1
6929,6930,M21789,M,301.0,311.6,1301,55.0,9,0,No Failure,1
5494,5495,L52674,L,302.8,312.4,1368,49.5,10,0,No Failure,1
144,145,M15004,M,298.6,308.4,1391,42.4,169,0,No Failure,1
5024,5025,L52204,L,303.9,313.1,1639,29.0,95,0,No Failure,1
1384,1385,L48564,L,298.9,310.3,1484,43.8,124,0,No Failure,1
626,627,L47806,L,298.4,310.1,1533,35.2,92,0,No Failure,1
4153,4154,M19013,M,302.0,310.4,1212,55.6,79,1,Heat Dissipation Failure,0
4433,4434,H33847,H,302.4,310.2,1435,44.9,127,0,No Failure,1
5084,5085,L52264,L,304.1,313.1,1969,20.8,59,0,No Failure,1
3896,3897,M18756,M,302.2,311.2,1627,33.2,74,0,No Failure,1
5968,5969,L53148,L,300.4,310.8,1348,56.0,146,0,No Failure,1
546,547,L47726,L,297.5,309.4,1809,24.3,110,0,No Failure,1
6441,6442,L53621,L,300.7,310.2,1639,31.4,48,0,No Failure,1
4671,4672,L51851,L,303.3,311.4,1511,43.4,65,0,No Failure,1
8567,8568,L55747,L,298.0,308.7,1511,45.8,114,0,No Failure,1
347,348,L47527,L,297.5,308.3,1544,40.8,37,0,No Failure,1
304,305,L47484,L,297.8,308.4,1737,27.5,146,0,No Failure,1
4916,4917,H34330,H,303.4,312.3,1769,27.9,40,0,No Failure,1
2339,2340,L49519,L,299.2,308.2,1466,41.3,8,0,No Failure,1
8948,8949,M23808,M,297.4,308.3,1483,41.9,47,0,No Failure,1
1742,1743,L48922,L,298.5,308.0,1379,49.6,152,0,No Failure,1
8931,8932,L56111,L,297.4,308.4,1434,39.9,2,0,No Failure,1
4377,4378,M19237,M,301.8,309.6,1436,49.0,214,0,No Failure,1
465,466,M15325,M,297.3,308.6,1456,42.9,122,0,No Failure,1
8302,8303,L55482,L,298.7,310.1,1641,31.1,49,0,No Failure,1
5789,5790,M20649,M,301.8,311.5,1416,49.0,136,0,No Failure,1
3073,3074,L50253,L,300.1,309.1,1478,46.9,116,0,No Failure,1
1634,1635,H31048,H,297.9,307.9,1406,58.5,93,0,No Failure,1
8085,8086,L55265,L,300.2,311.4,1331,49.8,143,0,No Failure,1
2507,2508,H31921,H,299.2,309.1,1410,47.1,9,0,No Failure,1
3918,3919,M18778,M,302.5,311.5,1358,52.7,139,0,No Failure,1
5583,5584,L52763,L,302.5,312.0,1673,29.9,42,0,No Failure,1
5056,5057,M19916,M,303.9,312.9,1430,53.5,189,0,No Failure,1
4367,4368,H33781,H,302.0,309.9,1447,42.8,185,0,No Failure,1
2540,2541,L49720,L,299.1,308.8,1502,38.3,88,0,No Failure,1
3164,3165,L50344,L,300.4,309.7,1685,31.3,152,0,No Failure,1
4605,4606,H34019,H,302.9,311.0,1469,48.7,130,0,No Failure,1
7804,7805,M22664,M,299.9,311.4,1480,44.9,108,0,No Failure,1
9089,9090,L56269,L,297.2,307.9,1989,20.3,186,0,No Failure,1
9988,9989,L57168,L,298.9,308.6,1771,24.1,213,0,No Failure,1
5429,5430,L52609,L,302.8,312.4,1590,34.4,64,0,No Failure,1
7098,7099,L54278,L,300.7,310.2,1642,32.6,26,0,No Failure,1
8329,8330,L55509,L,298.8,309.7,1424,49.6,129,0,No Failure,1
5811,5812,L52991,L,301.3,311.1,1454,40.3,191,0,No Failure,1
9702,9703,L56882,L,298.9,310.0,1633,31.2,76,0,No Failure,1
41,42,L47221,L,298.8,309.1,1368,50.8,115,0,No Failure,1
9349,9350,M24209,M,298.2,308.7,1599,36.2,28,0,No Failure,1
4578,4579,L51758,L,303.0,311.2,1641,32.6,63,0,No Failure,1
2852,2853,M17712,M,300.5,309.4,1347,50.1,213,0,No Failure,1
1660,1661,L48840,L,298.2,308.0,1499,44.1,166,0,No Failure,1
754,755,M15614,M,296.9,308.1,1483,44.3,219,0,No Failure,1
3256,3257,L50436,L,301.1,309.8,1519,39.6,167,0,No Failure,1
3900,3901,M18760,M,302.1,311.1,1450,51.6,86,0,No Failure,1
8163,8164,L55343,L,299.7,311.1,1574,36.4,135,0,No Failure,1
1726,1727,L48906,L,298.3,307.8,1906,22.1,104,0,No Failure,1
7274,7275,M22134,M,300.2,310.3,1478,38.1,45,0,No Failure,1
6895,6896,M21755,M,301.0,311.6,1357,45.6,137,0,No Failure,1
1241,1242,M16101,M,297.1,308.5,1621,32.4,194,0,No Failure,1
2010,2011,L49190,L,298.6,308.3,1278,60.5,32,0,No Failure,1
486,487,M15346,M,297.4,309.1,1582,35.9,180,0,No Failure,1
5895,5896,M20755,M,301.2,310.9,1460,46.7,166,0,No Failure,1
3875,3876,L51055,L,302.6,311.8,1427,50.1,21,0,No Failure,1
635,636,L47815,L,298.3,310.0,1858,23.9,114,0,No Failure,1
2840,2841,H32254,H,300.4,309.4,1487,38.9,185,0,No Failure,1
3543,3544,L50723,L,301.8,310.9,1449,36.5,33,0,No Failure,1
9851,9852,M24711,M,298.5,309.3,1761,27.2,49,0,No Failure,1
6099,6100,H35513,H,300.9,310.7,1609,28.7,39,0,No Failure,1
9394,9395,L56574,L,297.7,308.2,1334,53.0,156,0,No Failure,1
4218,4219,M19078,M,302.0,310.6,1479,40.5,24,0,No Failure,1
9856,9857,L57036,L,298.6,309.5,1450,44.2,63,0,No Failure,1
7946,7947,L55126,L,300.8,311.6,1516,35.6,14,0,No Failure,1
8680,8681,L55860,L,297.2,308.5,1494,39.6,181,0,No Failure,1
4492,4493,M19352,M,302.6,310.5,1420,56.4,57,0,No Failure,1
453,454,L47633,L,297.4,308.7,1510,36.2,92,0,No Failure,1
3713,3714,L50893,L,302.3,311.5,1565,35.6,41,0,No Failure,1
4107,4108,L51287,L,302.0,310.5,1809,27.1,175,0,No Failure,1
2775,2776,L49955,L,300.1,309.4,1560,47.7,26,0,No Failure,1
2521,2522,L49701,L,298.8,308.6,1584,34.4,42,0,No Failure,1
4229,4230,M19089,M,302.2,310.8,1408,46.8,49,0,No Failure,1
1887,1888,M16747,M,297.9,307.5,1642,32.4,126,0,No Failure,1
6530,6531,H35944,H,301.3,310.6,1605,32.5,59,0,No Failure,1
6812,6813,L53992,L,300.9,310.6,1350,53.8,131,0,No Failure,1
7041,7042,L54221,L,300.6,310.5,1470,37.7,98,0,No Failure,1
3104,3105,M17964,M,299.8,309.2,1678,29.8,202,0,No Failure,1
4073,4074,M18933,M,301.9,310.6,1412,46.5,89,0,No Failure,1
8100,8101,L55280,L,300.3,311.7,1682,27.8,178,0,No Failure,1
3533,3534,L50713,L,302.0,311.0,1563,36.2,8,0,No Failure,1
6862,6863,M21722,M,301.1,311.2,1384,49.4,48,0,No Failure,1
2914,2915,H32328,H,300.6,309.6,1888,20.5,133,0,No Failure,1
6701,6702,L53881,L,301.6,310.9,1623,34.1,56,0,No Failure,1
3387,3388,M18247,M,301.6,310.8,1290,65.3,63,0,No Failure,1
8504,8505,L55684,L,298.4,309.7,1419,41.3,159,0,No Failure,1
6372,6373,M21232,M,300.0,309.5,1879,22.4,79,0,No Failure,1
578,579,L47758,L,297.8,309.8,1533,36.8,198,0,No Failure,1
204,205,L47384,L,298.4,308.5,1741,32.8,112,0,No Failure,1
1349,1350,L48529,L,298.7,310.2,1402,45.9,30,0,No Failure,1
6591,6592,L53771,L,301.7,310.7,2023,20.9,5,0,No Failure,1
2327,2328,M17187,M,299.3,308.7,1420,50.3,208,0,No Failure,1
7026,7027,L54206,L,300.6,310.7,1543,39.6,60,0,No Failure,1
8616,8617,L55796,L,297.6,308.6,1355,46.4,13,0,No Failure,1
4340,4341,M19200,M,301.7,309.9,1533,40.9,106,0,No Failure,1
6458,6459,M21318,M,300.6,310.0,1302,62.9,87,0,No Failure,1
2113,2114,L49293,L,299.5,309.1,1863,22.5,79,0,No Failure,1
7028,7029,M21888,M,300.6,310.6,1403,50.4,64,0,No Failure,1
1541,1542,L48721,L,298.4,309.0,2304,15.1,89,0,No Failure,1
1803,1804,L48983,L,298.1,307.7,1388,40.3,109,0,No Failure,1
1134,1135,M15994,M,296.9,307.8,1426,50.7,130,0,No Failure,1
4618,4619,M19478,M,303.0,311.3,1335,53.6,164,1,Heat Dissipation Failure,0
5312,5313,L52492,L,303.6,312.9,1873,23.5,7,0,No Failure,1
7599,7600,L54779,L,300.5,311.0,1759,28.3,13,0,No Failure,1
5120,5121,M19980,M,304.2,313.6,1424,43.7,151,0,No Failure,1
6986,6987,L54166,L,300.7,311.1,1688,30.7,161,0,No Failure,1
2659,2660,H32073,H,299.8,309.3,1595,32.1,183,0,No Failure,1
5205,5206,L52385,L,303.7,312.7,1468,43.3,168,0,No Failure,1
1000,1001,L48180,L,296.3,307.1,1654,29.6,188,0,No Failure,1
2258,2259,L49438,L,299.1,308.2,1319,60.3,36,0,No Failure,1
6277,6278,L53457,L,301.2,310.8,1461,40.6,47,0,No Failure,1
1032,1033,L48212,L,296.3,307.4,1648,34.0,60,0,No Failure,1
7830,7831,H37244,H,299.9,311.2,1495,35.8,175,0,No Failure,1
7396,7397,L54576,L,299.7,310.6,1616,35.1,142,0,No Failure,1
1953,1954,L49133,L,297.9,307.7,1593,34.9,83,0,No Failure,1
6700,6701,H36114,H,301.6,310.9,1419,50.2,51,0,No Failure,1
4489,4490,L51669,L,302.5,310.4,1487,40.2,48,0,No Failure,1
4834,4835,M19694,M,303.4,311.9,1510,42.2,36,0,No Failure,1
1667,1668,L48847,L,298.2,307.9,1769,27.2,188,0,No Failure,1
1595,1596,L48775,L,298.0,308.2,1365,52.9,218,1,Overstrain Failure,2
118,119,M14978,M,298.8,308.6,1707,28.1,103,0,No Failure,1
1111,1112,H30525,H,296.5,307.4,1432,49.2,64,0,No Failure,1
3541,3542,L50721,L,301.8,310.8,1546,43.4,29,0,No Failure,1
1876,1877,L49056,L,298.3,308.0,1242,62.0,98,0,No Failure,1
7058,7059,L54238,L,300.7,310.6,1520,45.9,146,0,No Failure,1
3334,3335,M18194,M,301.6,310.8,1548,34.2,143,0,No Failure,1
6581,6582,L53761,L,301.4,310.4,1559,36.0,196,0,No Failure,1
6041,6042,M20901,M,300.7,311.0,1418,49.3,106,0,No Failure,1
905,906,L48085,L,295.6,306.1,1474,41.2,156,0,No Failure,1
1088,1089,M15948,M,296.9,307.8,1392,43.9,0,0,No Failure,1
6995,6996,M21855,M,300.6,310.7,1705,31.2,181,0,No Failure,1
5740,5741,M20600,M,302.3,311.7,1535,38.3,5,0,No Failure,1
8996,8997,L56176,L,297.2,307.9,1540,37.1,164,0,No Failure,1
2633,2634,L49813,L,300.1,309.8,1532,39.8,115,0,No Failure,1
8138,8139,L55318,L,299.5,310.8,1356,54.9,72,0,No Failure,1
3973,3974,L51153,L,302.3,311.4,1535,41.8,77,0,No Failure,1
4921,4922,L52101,L,303.4,312.3,1287,54.8,54,0,No Failure,1
2096,2097,M16956,M,299.5,309.4,1387,56.2,32,0,No Failure,1
5208,5209,L52388,L,303.8,312.7,1664,29.3,178,0,No Failure,1
9635,9636,L56815,L,299.2,310.2,1609,33.2,156,0,No Failure,1
8584,8585,L55764,L,297.4,307.9,1390,47.7,156,0,No Failure,1
5721,5722,M20581,M,302.3,311.8,1443,43.4,175,0,No Failure,1
4115,4116,H33529,H,302.0,310.6,1346,54.7,196,0,No Failure,1
4328,4329,L51508,L,301.6,310.1,1326,48.2,77,1,Heat Dissipation Failure,0
4763,4764,L51943,L,303.7,312.1,1443,45.9,74,0,No Failure,1
5969,5970,M20829,M,300.4,310.8,1491,35.9,148,0,No Failure,1
1434,1435,M16294,M,298.8,309.8,1377,49.6,27,0,No Failure,1
8552,8553,L55732,L,298.2,309.1,1467,44.5,80,0,No Failure,1
5532,5533,L52712,L,302.4,311.8,1476,46.6,110,0,No Failure,1
8562,8563,L55742,L,298.1,308.9,1351,52.4,102,0,No Failure,1
4798,4799,L51978,L,303.5,312.5,1457,46.4,168,0,No Failure,1
5233,5234,L52413,L,303.6,312.9,1450,45.3,29,0,No Failure,1
8216,8217,L55396,L,299.2,310.6,1370,61.9,42,0,No Failure,1
3284,3285,H32698,H,301.2,309.9,1362,50.7,25,0,No Failure,1
66,67,M14926,M,298.9,308.9,1679,28.7,181,0,No Failure,1
8671,8672,L55851,L,297.5,308.8,1530,37.8,157,0,No Failure,1
51,52,L47231,L,298.9,309.1,1383,54.9,145,0,No Failure,1
5393,5394,L52573,L,302.8,312.3,1473,42.6,232,0,No Failure,1
7165,7166,L54345,L,300.2,310.1,1392,47.9,201,0,No Failure,1
5857,5858,L53037,L,301.3,310.9,1760,23.9,76,0,No Failure,1
6653,6654,M21513,M,301.4,310.3,1610,29.1,166,0,No Failure,1
7676,7677,L54856,L,300.6,311.7,1448,49.1,206,0,No Failure,1
2265,2266,M17125,M,299.2,308.4,1330,51.2,56,0,No Failure,1
4441,4442,L51621,L,302.5,310.2,1329,50.6,148,1,Heat Dissipation Failure,0
5941,5942,L53121,L,300.6,310.7,1438,48.5,78,1,No Failure,1
3294,3295,L50474,L,301.1,310.2,1657,34.1,52,0,No Failure,1
1701,1702,L48881,L,298.0,307.7,1479,42.5,47,0,No Failure,1
4737,4738,M19597,M,303.2,311.5,1336,58.2,2,1,Heat Dissipation Failure,0
6708,6709,M21568,M,301.4,310.6,1464,37.4,74,0,No Failure,1
4117,4118,L51297,L,301.9,310.5,1340,55.7,204,1,Overstrain Failure,2
8270,8271,M23130,M,299.1,310.8,1517,38.4,185,0,No Failure,1
991,992,M15851,M,296.1,307.0,1523,42.0,164,0,No Failure,1
6941,6942,L54121,L,300.8,311.4,1316,57.6,43,0,No Failure,1
2548,2549,M17408,M,299.3,309.2,1440,37.5,111,0,No Failure,1
6092,6093,L53272,L,300.9,310.7,1658,28.5,18,0,No Failure,1
8198,8199,M23058,M,299.3,310.7,1374,48.9,222,0,No Failure,1
1403,1404,L48583,L,299.0,310.2,1372,48.0,174,0,No Failure,1
2439,2440,L49619,L,299.1,308.4,1693,31.6,65,0,No Failure,1
5452,5453,M20312,M,303.0,312.7,1553,35.8,122,0,No Failure,1
7376,7377,L54556,L,299.5,310.0,1481,43.1,90,0,No Failure,1
2862,2863,L50042,L,300.6,309.5,1867,23.0,242,0,No Failure,1
9277,9278,L56457,L,298.2,308.7,1447,48.4,51,0,No Failure,1
9987,9988,M24847,M,298.8,308.6,1500,37.1,210,0,No Failure,1
2753,2754,L49933,L,299.7,309.1,1715,27.8,192,0,No Failure,1
6488,6489,L53668,L,300.7,309.8,1330,54.4,171,0,No Failure,1
9738,9739,L56918,L,299.0,310.0,1509,38.0,168,0,No Failure,1
1889,1890,H31303,H,297.7,307.4,1432,40.2,132,0,No Failure,1
9170,9171,L56350,L,297.7,308.7,1474,46.8,188,0,No Failure,1
7070,7071,L54250,L,300.7,310.7,1333,61.0,177,0,No Failure,1
4206,4207,M19066,M,302.3,310.8,1721,28.4,215,0,No Failure,1
281,282,L47461,L,298.1,308.0,1626,36.5,83,0,No Failure,1
9637,9638,L56817,L,299.2,310.3,1463,38.9,160,0,No Failure,1
2379,2380,H31793,H,299.1,308.2,1450,46.1,112,0,No Failure,1
7686,7687,M22546,M,300.7,311.7,1504,36.9,229,0,No Failure,1
5028,5029,M19888,M,303.9,313.2,1630,29.3,104,0,No Failure,1
2509,2510,L49689,L,299.0,308.9,1511,35.9,16,0,No Failure,1
5190,5191,L52370,L,304.1,313.2,1452,48.0,126,0,No Failure,1
494,495,L47674,L,297.6,309.4,1326,49.8,199,0,No Failure,1
2681,2682,L49861,L,299.8,309.5,1545,32.2,18,0,No Failure,1
1553,1554,L48733,L,298.5,308.8,1332,59.1,115,0,No Failure,1
5957,5958,L53137,L,300.7,310.9,1637,37.2,115,0,No Failure,1
3677,3678,M18537,M,302.3,311.7,1368,53.6,165,0,No Failure,1
6774,6775,H36188,H,301.2,310.7,1747,27.3,35,0,No Failure,1
382,383,L47562,L,297.5,308.5,1335,48.0,131,0,No Failure,1
8280,8281,L55460,L,298.8,310.6,1602,39.1,211,0,No Failure,1
3168,3169,M18028,M,300.4,309.6,1614,30.3,161,0,No Failure,1
3907,3908,M18767,M,302.3,311.2,1842,23.9,111,0,No Failure,1
4754,4755,M19614,M,303.3,311.5,1384,54.8,48,0,No Failure,1
7194,7195,L54374,L,300.1,310.1,1380,52.6,59,0,No Failure,1
9134,9135,L56314,L,297.7,308.7,1449,40.2,95,0,No Failure,1
1466,1467,L48646,L,298.7,309.8,1365,50.5,111,0,No Failure,1
8173,8174,H37587,H,299.9,311.4,1497,37.0,162,0,No Failure,1
5147,5148,L52327,L,304.4,313.6,1569,38.4,11,0,No Failure,1
3504,3505,M18364,M,301.7,310.8,1524,41.3,147,0,No Failure,1
4658,4659,L51838,L,303.1,311.2,1679,34.8,25,0,No Failure,1
3026,3027,M17886,M,300.4,309.5,1888,21.9,221,0,No Failure,1
9861,9862,M24721,M,298.7,309.6,1800,24.8,78,0,No Failure,1
572,573,L47752,L,297.8,309.9,1351,49.0,181,0,No Failure,1
3302,3303,L50482,L,301.3,310.5,1503,48.6,72,0,No Failure,1
4723,4724,L51903,L,303.4,311.8,1366,50.9,200,1,Heat Dissipation Failure,0
9204,9205,L56384,L,297.8,308.8,1621,36.1,68,0,No Failure,1
9749,9750,H39163,H,298.8,310.1,1483,45.4,192,0,No Failure,1
2102,2103,L49282,L,299.3,309.3,1325,62.0,47,0,No Failure,1
5955,5956,L53135,L,300.7,310.8,1653,31.6,111,0,No Failure,1
3730,3731,M18590,M,302.3,311.2,1405,47.7,88,0,No Failure,1
8638,8639,L55818,L,297.6,308.5,1572,35.9,71,0,No Failure,1
1192,1193,M16052,M,297.2,308.3,1431,43.7,46,0,No Failure,1
2502,2503,L49682,L,299.2,309.0,1515,48.9,228,1,Overstrain Failure,2
4851,4852,L52031,L,303.7,312.1,1363,51.8,90,1,Heat Dissipation Failure,0
7263,7264,L54443,L,300.4,310.6,1429,46.9,19,0,No Failure,1
7036,7037,L54216,L,300.7,310.6,1540,52.7,85,0,No Failure,1
3740,3741,L50920,L,302.3,311.2,1401,49.7,118,0,No Failure,1
182,183,M15042,M,298.1,308.2,1342,48.1,54,0,No Failure,1
6357,6358,L53537,L,300.2,309.8,1398,54.8,39,0,No Failure,1
8084,8085,L55264,L,300.2,311.4,1483,44.4,141,0,No Failure,1
2882,2883,L50062,L,300.6,309.6,1684,32.8,53,0,No Failure,1
8077,8078,L55257,L,300.3,311.8,1547,39.7,121,0,No Failure,1
5250,5251,L52430,L,303.5,312.9,1332,52.9,66,0,No Failure,1
1738,1739,H31152,H,298.4,307.9,1948,21.4,136,0,No Failure,1
5521,5522,L52701,L,302.6,311.9,1397,46.9,82,0,No Failure,1
6773,6774,L53953,L,301.3,310.8,1381,47.9,33,0,No Failure,1
7061,7062,L54241,L,300.6,310.4,1446,49.7,155,0,No Failure,1
6792,6793,L53972,L,301.2,310.6,1811,24.0,84,0,No Failure,1
4570,4571,L51750,L,302.8,310.9,1312,52.2,40,1,Heat Dissipation Failure,0
1021,1022,M15881,M,296.3,307.2,1454,42.5,35,0,No Failure,1
2715,2716,M17575,M,299.5,309.0,1701,28.6,98,0,No Failure,1
96,97,M14956,M,299.0,309.0,1575,35.3,47,0,No Failure,1
152,153,M15012,M,298.4,308.2,1584,41.0,191,0,No Failure,1
3546,3547,M18406,M,301.9,310.9,1317,51.9,40,0,No Failure,1
8180,8181,M23040,M,299.7,311.2,1616,42.3,180,0,No Failure,1
7791,7792,L54971,L,300.1,311.4,1418,47.7,73,0,No Failure,1
3525,3526,L50705,L,301.8,310.9,1609,31.7,202,0,No Failure,1
8774,8775,M23634,M,297.6,308.7,1408,51.5,4,0,No Failure,1
3838,3839,L51018,L,302.4,311.1,1880,24.5,156,0,No Failure,1
7805,7806,L54985,L,299.9,311.4,1706,28.8,111,0,No Failure,1
267,268,L47447,L,297.9,308.0,1954,21.1,42,0,No Failure,1
4280,4281,L51460,L,302.1,310.1,1753,28.9,176,0,No Failure,1
6618,6619,M21478,M,301.6,310.6,1309,65.8,75,1,Power Failure,3
1549,1550,L48729,L,298.4,308.9,1706,29.5,107,0,No Failure,1
6123,6124,L53303,L,300.9,310.9,1477,41.5,100,0,No Failure,1
3399,3400,L50579,L,301.4,310.7,1605,34.2,94,0,No Failure,1
2186,2187,L49366,L,299.7,309.4,1445,42.9,55,0,No Failure,1
9986,9987,M24846,M,298.8,308.6,1507,42.3,207,0,No Failure,1
8672,8673,L55852,L,297.5,308.8,1312,50.3,159,0,No Failure,1
3502,3503,M18362,M,301.8,310.9,1346,44.6,142,0,No Failure,1
1200,1201,M16060,M,296.9,308.0,1430,55.9,71,0,No Failure,1
9553,9554,L56733,L,299.3,310.7,1495,39.2,144,0,No Failure,1
8541,8542,L55721,L,298.5,309.5,1738,25.2,49,0,No Failure,1
2922,2923,L50102,L,300.8,309.7,1481,38.1,153,0,No Failure,1
7372,7373,L54552,L,299.6,310.2,1473,42.7,81,0,No Failure,1
5195,5196,L52375,L,303.9,313.0,1551,36.8,140,0,No Failure,1
8824,8825,M23684,M,297.3,308.9,1799,24.5,137,0,No Failure,1
9286,9287,L56466,L,298.2,308.9,1605,32.0,79,0,No Failure,1
3150,3151,L50330,L,300.4,309.8,1513,32.9,117,0,No Failure,1
2058,2059,M16918,M,299.5,309.3,1902,24.0,151,0,No Failure,1
7573,7574,L54753,L,300.3,311.1,1605,37.1,160,0,No Failure,1
4352,4353,L51532,L,301.9,309.7,1424,42.8,140,0,No Failure,1
1698,1699,L48878,L,297.9,307.6,1481,38.0,40,0,No Failure,1
2699,2700,L49879,L,299.9,309.4,1363,60.9,57,0,No Failure,1
2613,2614,M17473,M,299.3,309.1,1571,38.3,59,0,No Failure,1
4665,4666,M19525,M,303.4,311.4,1307,54.0,44,1,Heat Dissipation Failure,0
5420,5421,L52600,L,302.6,312.3,1512,34.2,44,0,No Failure,1
6545,6546,M21405,M,301.4,310.8,1738,30.3,104,0,No Failure,1
7669,7670,L54849,L,300.7,311.8,1336,58.4,189,1,Overstrain Failure,2
9246,9247,L56426,L,298.3,308.9,1862,27.0,172,0,No Failure,1
7555,7556,L54735,L,300.3,311.3,1332,60.5,112,0,No Failure,1
9135,9136,H38549,H,297.7,308.8,1404,50.3,97,0,No Failure,1
1800,1801,M16660,M,298.0,307.5,1524,36.3,98,0,No Failure,1
9667,9668,L56847,L,299.2,310.3,1352,48.9,238,1,Overstrain Failure,2
8856,8857,M23716,M,297.7,308.9,1327,63.7,21,0,No Failure,1
2303,2304,L49483,L,299.2,308.5,1374,53.6,143,0,No Failure,1
1722,1723,M16582,M,298.2,307.7,1952,21.6,93,0,No Failure,1
7232,7233,M22092,M,299.9,309.9,1639,42.1,159,0,No Failure,1
3855,3856,H33269,H,302.4,311.1,1578,32.3,196,0,No Failure,1
6477,6478,L53657,L,300.5,309.7,1841,24.6,143,0,No Failure,1
4135,4136,M18995,M,301.7,310.3,1787,26.7,33,0,No Failure,1
2921,2922,L50101,L,300.8,309.8,1657,31.1,151,0,No Failure,1
8170,8171,L55350,L,299.9,311.3,1522,45.7,153,0,No Failure,1
9762,9763,L56942,L,298.6,309.7,1925,22.1,7,0,No Failure,1
327,328,L47507,L,297.7,308.5,1373,56.7,203,1,Overstrain Failure,2
6310,6311,L53490,L,300.9,310.1,2090,17.8,133,0,No Failure,1
6557,6558,M21417,M,301.5,310.6,1638,31.9,137,0,No Failure,1
7998,7999,L55178,L,300.9,312.1,1359,51.7,146,0,No Failure,1
6550,6551,L53730,L,301.3,310.7,1516,46.0,119,0,No Failure,1
969,970,L48149,L,295.9,306.6,1412,41.0,109,0,No Failure,1
9535,9536,M24395,M,299.3,310.6,1609,31.4,99,0,No Failure,1
4960,4961,L52140,L,303.9,312.7,1339,62.3,156,0,No Failure,1
3587,3588,H33001,H,301.8,310.5,1478,38.6,141,0,No Failure,1
6221,6222,M21081,M,301.2,310.9,1359,50.8,118,0,No Failure,1
6965,6966,L54145,L,300.7,311.0,1312,52.1,107,0,No Failure,1
1444,1445,L48624,L,299.0,310.2,1477,37.9,60,0,No Failure,1
8466,8467,L55646,L,298.7,309.8,1469,38.4,62,0,No Failure,1
1949,1950,M16809,M,298.1,308.0,1543,41.9,73,0,No Failure,1
6511,6512,M21371,M,301.2,310.1,2280,15.7,11,0,No Failure,1
7181,7182,L54361,L,300.2,310.3,1331,52.1,30,0,No Failure,1
5678,5679,M20538,M,302.2,311.7,1584,36.2,63,0,No Failure,1
8334,8335,M23194,M,298.8,309.7,1459,47.3,141,0,No Failure,1
6743,6744,L53923,L,301.7,311.2,1418,38.0,166,0,No Failure,1
1973,1974,L49153,L,297.9,307.6,1747,25.3,136,0,No Failure,1
1823,1824,L49003,L,298.1,307.7,1414,48.7,159,0,No Failure,1
4119,4120,L51299,L,302.1,310.7,1325,45.1,208,1,Heat Dissipation Failure,0
5786,5787,L52966,L,301.7,311.2,1521,36.7,130,0,No Failure,1
1007,1008,M15867,M,296.2,307.2,1633,31.1,0,0,No Failure,1
5271,5272,L52451,L,303.6,313.0,1534,39.7,115,0,No Failure,1
300,301,L47480,L,297.8,308.4,1622,38.3,134,0,No Failure,1
7270,7271,L54450,L,300.2,310.4,1808,25.8,35,0,No Failure,1
2891,2892,L50071,L,300.6,309.6,1682,30.7,78,0,No Failure,1
3637,3638,M18497,M,302.2,311.4,1626,31.6,62,0,No Failure,1
2538,2539,L49718,L,299.1,308.8,1429,50.1,84,0,No Failure,1
9120,9121,L56300,L,297.4,308.4,1525,38.7,62,0,No Failure,1
6628,6629,L53808,L,301.6,310.5,1593,34.5,102,0,No Failure,1
97,98,M14957,M,298.9,308.9,1750,29.9,50,0,No Failure,1
6068,6069,M20928,M,301.0,310.9,2047,17.9,178,0,No Failure,1
1980,1981,M16840,M,298.0,307.6,1301,58.5,155,0,No Failure,1
3602,3603,M18462,M,301.7,310.6,1417,45.2,185,0,No Failure,1
7988,7989,L55168,L,301.1,312.3,1486,34.9,122,0,No Failure,1
