,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
1136,1137,L48316,L,296.9,307.8,1557,38.1,135,0,No Failure,1
1142,1143,L48322,L,296.9,307.9,1423,43.9,149,0,No Failure,1
1146,1147,L48326,L,297.0,307.9,1529,42.2,157,0,No Failure,1
1149,1150,L48329,L,297.2,308.1,1446,38.5,164,0,No Failure,1
1150,1151,L48330,L,297.1,307.9,1456,50.0,166,0,No Failure,1
1166,1167,M16026,M,297.1,308.1,1506,37.7,210,0,No Failure,1
1171,1172,H30585,H,297.0,308.1,1517,41.4,222,0,No Failure,1
1174,1175,M16034,M,297.1,308.1,1352,44.4,0,0,No Failure,1
1181,1182,L48361,L,297.2,308.3,1379,52.1,21,0,No Failure,1
1182,1183,L48362,L,297.3,308.3,1410,48.1,23,0,No Failure,1
1184,1185,L48364,L,297.3,308.5,1497,47.5,27,0,No Failure,1
1191,1192,M16051,M,297.2,308.3,1776,28.0,43,0,No Failure,1
1207,1208,M16067,M,297.0,308.1,1573,34.9,93,0,No Failure,1
1210,1211,L48390,L,297.0,308.1,1537,39.0,103,0,No Failure,1
1211,1212,H30625,H,296.9,308.0,1416,46.9,105,0,No Failure,1
1212,1213,L48392,L,296.9,307.9,1359,56.5,110,0,No Failure,1
1215,1216,L48395,L,296.8,307.9,1709,28.4,118,0,No Failure,1
1218,1219,M16078,M,297.0,308.2,1702,30.7,124,0,No Failure,1
1219,1220,M16079,M,296.9,308.1,1357,41.8,127,0,No Failure,1
1222,1223,L48402,L,297.0,308.3,1399,59.0,135,0,No Failure,1
1223,1224,L48403,L,297.0,308.3,1492,48.1,137,0,No Failure,1
1226,1227,L48406,L,297.1,308.4,1488,42.5,146,0,No Failure,1
1228,1229,M16088,M,297.1,308.4,1583,38.2,150,0,No Failure,1
1230,1231,M16090,M,297.1,308.4,1880,23.5,155,0,No Failure,1
1231,1232,M16091,M,297.2,308.5,1604,40.7,158,0,No Failure,1
1232,1233,L48412,L,297.2,308.6,1500,37.1,161,0,No Failure,1
1236,1237,H30650,H,297.1,308.4,1359,46.6,176,0,No Failure,1
1237,1238,M16097,M,297.1,308.4,1502,37.3,181,0,No Failure,1
1240,1241,L48420,L,297.2,308.6,1636,31.3,192,0,No Failure,1
1243,1244,M16103,M,297.1,308.4,1432,53.4,199,0,No Failure,1
1245,1246,M16105,M,297.1,308.4,1588,33.4,204,0,No Failure,1
1247,1248,L48427,L,297.2,308.5,1513,42.9,212,0,No Failure,1
1249,1250,L48429,L,297.3,308.7,1467,36.8,216,0,No Failure,1
1250,1251,L48430,L,297.3,308.7,1549,36.1,218,0,No Failure,1
1251,1252,M16111,M,297.4,308.8,1359,48.7,220,0,No Failure,1
1252,1253,L48432,L,297.5,308.8,1533,41.5,223,0,No Failure,1
1256,1257,M16116,M,297.5,308.9,1535,37.7,12,0,No Failure,1
1258,1259,L48438,L,297.5,308.9,1427,50.4,17,0,No Failure,1
1259,1260,M16119,M,297.5,308.9,1280,48.5,19,0,No Failure,1
1265,1266,L48445,L,297.9,309.4,1558,35.7,39,0,No Failure,1
1267,1268,M16127,M,298.1,309.6,1549,38.7,43,0,No Failure,1
1268,1269,L48448,L,298.0,309.5,1496,45.8,46,0,No Failure,1
1269,1270,L48449,L,298.1,309.5,1467,41.8,48,0,No Failure,1
1270,1271,M16130,M,298.0,309.4,1276,65.9,50,0,No Failure,1
1275,1276,M16135,M,298.1,309.4,1362,47.6,70,0,No Failure,1
1276,1277,M16136,M,298.2,309.4,1693,34.4,73,0,No Failure,1
1280,1281,H30694,H,298.3,309.5,1521,37.1,84,0,No Failure,1
1283,1284,L48463,L,298.3,309.4,1356,45.4,96,0,No Failure,1
1284,1285,L48464,L,298.4,309.5,2153,15.3,98,1,Power Failure,3
1291,1292,M16151,M,298.6,309.7,1675,28.4,115,0,No Failure,1
1295,1296,L48475,L,298.7,309.8,1402,54.3,128,0,No Failure,1
1301,1302,L48481,L,298.7,309.9,1483,32.8,142,0,No Failure,1
1303,1304,L48483,L,298.7,309.9,1593,42.5,146,0,No Failure,1
1305,1306,L48485,L,298.8,310.0,1672,30.4,150,0,No Failure,1
1310,1311,L48490,L,298.9,310.2,1498,50.2,160,0,No Failure,1
1311,1312,L48491,L,298.9,310.1,1587,30.2,162,0,No Failure,1
1318,1319,M16178,M,299.0,310.3,1582,33.3,177,0,No Failure,1
1320,1321,M16180,M,299.0,310.3,1540,38.1,182,0,No Failure,1
1323,1324,L48503,L,298.9,310.1,1361,51.7,192,0,No Failure,1
1324,1325,M16184,M,298.8,310.1,1243,74.5,194,1,Power Failure,3
1325,1326,H30739,H,298.8,310.1,1567,36.8,197,0,No Failure,1
1326,1327,L48506,L,298.9,310.2,1411,46.5,202,0,No Failure,1
1330,1331,L48510,L,298.9,310.2,1696,30.2,214,0,No Failure,1
1333,1334,M16193,M,299.0,310.3,1558,35.4,223,0,No Failure,1
1335,1336,L48515,L,299.0,310.4,1371,53.8,228,1,Overstrain Failure,2
1336,1337,L48516,L,298.9,310.3,1583,32.6,230,0,No Failure,1
1337,1338,H30751,H,298.7,310.2,1613,36.0,0,0,No Failure,1
1339,1340,M16199,M,298.6,310.2,1668,31.5,7,0,No Failure,1
1340,1341,L48520,L,298.6,310.2,1569,36.3,10,0,No Failure,1
1346,1347,L48526,L,298.6,310.1,1533,33.9,24,0,No Failure,1
1347,1348,L48527,L,298.7,310.2,1717,27.3,26,0,No Failure,1
1353,1354,M16213,M,298.6,310.1,1444,48.1,39,0,No Failure,1
1354,1355,L48534,L,298.6,310.0,1334,48.0,42,0,No Failure,1
1355,1356,M16215,M,298.6,310.0,1681,35.5,44,0,No Failure,1
1357,1358,L48537,L,298.6,309.9,1461,45.7,49,0,No Failure,1
1359,1360,L48539,L,298.7,310.2,1404,50.3,54,0,No Failure,1
1366,1367,M16226,M,298.7,310.1,1368,56.8,72,0,No Failure,1
1367,1368,M16227,M,298.8,310.2,1581,37.5,75,0,No Failure,1
1368,1369,H30782,H,298.8,310.3,1708,27.1,78,0,No Failure,1
1369,1370,M16229,M,298.7,310.3,1481,41.5,83,0,No Failure,1
1370,1371,L48550,L,298.7,310.3,1451,40.0,86,0,No Failure,1
1372,1373,M16232,M,298.8,310.3,1573,41.8,91,0,No Failure,1
1375,1376,M16235,M,298.8,310.3,1528,37.1,99,0,No Failure,1
1376,1377,M16236,M,298.8,310.2,1527,31.2,102,0,No Failure,1
1377,1378,L48557,L,298.8,310.2,1461,46.7,105,0,No Failure,1
1378,1379,H30792,H,298.8,310.2,1455,44.9,107,0,No Failure,1
1385,1386,M16245,M,298.9,310.2,1603,36.1,126,0,No Failure,1
1388,1389,H30802,H,298.9,310.1,1491,45.3,133,0,No Failure,1
1397,1398,L48577,L,299.1,310.2,1569,38.2,155,0,No Failure,1
1399,1400,L48579,L,299.0,310.2,1533,43.5,159,0,No Failure,1
1401,1402,H30815,H,298.9,310.2,1532,37.7,166,0,No Failure,1
1405,1406,L48585,L,298.9,310.1,1394,42.7,179,0,No Failure,1
1408,1409,L48588,L,298.9,310.0,1452,48.9,185,0,No Failure,1
1411,1412,L48591,L,298.9,310.1,1944,23.4,192,0,No Failure,1
1415,1416,L48595,L,298.7,309.9,1617,33.0,203,0,No Failure,1
1416,1417,M16276,M,298.7,309.9,2083,18.2,205,0,No Failure,1
1420,1421,M16280,M,298.8,309.9,1495,35.2,214,0,No Failure,1
1427,1428,L48607,L,298.7,309.8,1394,40.3,11,0,No Failure,1
1438,1439,L48618,L,298.8,309.9,1482,39.1,45,0,No Failure,1
1440,1441,M16300,M,298.8,309.9,1741,27.7,50,0,No Failure,1
1442,1443,M16302,M,298.8,310.0,1486,38.5,55,0,No Failure,1
1443,1444,L48623,L,298.9,310.1,1602,38.2,58,0,No Failure,1
1445,1446,L48625,L,299.0,310.1,1618,29.2,62,0,No Failure,1
1446,1447,M16306,M,299.0,310.2,1628,35.8,64,0,No Failure,1
1448,1449,M16308,M,299.0,310.3,1657,31.0,70,0,No Failure,1
1449,1450,H30863,H,299.0,310.4,1677,30.8,73,0,No Failure,1
1450,1451,M16310,M,299.0,310.3,1447,39.9,78,0,No Failure,1
1451,1452,L48631,L,298.9,310.4,1831,25.4,81,0,No Failure,1
1452,1453,L48632,L,299.0,310.3,1584,34.4,83,0,No Failure,1
1455,1456,L48635,L,299.0,310.4,1382,53.0,89,0,No Failure,1
1456,1457,L48636,L,299.0,310.3,1501,43.0,91,0,No Failure,1
1457,1458,L48637,L,299.0,310.3,1475,42.4,93,0,No Failure,1
1459,1460,L48639,L,299.0,310.3,1472,36.1,97,0,No Failure,1
1464,1465,L48644,L,298.8,310.0,1412,46.3,107,0,No Failure,1
1467,1468,L48647,L,298.6,309.8,1544,30.2,113,0,No Failure,1
1468,1469,M16328,M,298.6,309.8,1419,44.9,115,0,No Failure,1
1472,1473,M16332,M,298.5,309.6,1438,44.5,124,0,No Failure,1
1474,1475,M16334,M,298.5,309.5,1366,61.9,130,0,No Failure,1
1476,1477,L48656,L,298.4,309.5,1692,28.3,136,0,No Failure,1
1485,1486,M16345,M,298.1,309.0,1976,19.3,158,0,No Failure,1
1486,1487,M16346,M,298.2,309.2,1524,34.6,161,0,No Failure,1
1487,1488,L48667,L,298.2,309.1,1429,48.5,164,0,No Failure,1
1489,1490,M16349,M,298.2,309.0,1723,26.6,168,0,No Failure,1
1490,1491,L48670,L,298.2,309.0,1341,43.8,171,0,No Failure,1
1496,1497,L48676,L,298.0,308.7,1268,69.4,189,1,Power Failure,3
1503,1504,L48683,L,298.0,308.7,1771,26.2,206,0,No Failure,1
1505,1506,L48685,L,298.0,308.7,1626,36.7,210,0,No Failure,1
1514,1515,M16374,M,298.1,308.8,1628,37.6,12,0,No Failure,1
1516,1517,L48696,L,298.2,308.9,1278,54.0,18,0,No Failure,1
1524,1525,L48704,L,298.2,309.0,1601,35.8,43,0,No Failure,1
1526,1527,L48706,L,298.1,309.0,1787,27.6,47,0,No Failure,1
1527,1528,H30941,H,298.1,309.1,1425,44.5,49,0,No Failure,1
1529,1530,L48709,L,298.1,309.0,1557,36.0,56,0,No Failure,1
1531,1532,H30945,H,298.1,309.0,1438,41.4,60,0,No Failure,1
1535,1536,L48715,L,298.0,308.8,1581,36.1,73,0,No Failure,1
1538,1539,L48718,L,298.4,309.1,1798,29.6,81,0,No Failure,1
1539,1540,M16399,M,298.5,309.2,1449,46.4,83,0,No Failure,1
1547,1548,L48727,L,298.3,308.9,1348,55.5,102,0,No Failure,1
1552,1553,L48732,L,298.5,308.9,1781,27.8,113,0,No Failure,1
1560,1561,M16420,M,298.2,308.4,1510,39.9,134,0,No Failure,1
1561,1562,L48741,L,298.2,308.4,1388,53.8,137,0,No Failure,1
1563,1564,L48743,L,298.2,308.3,1402,51.0,141,0,No Failure,1
1568,1569,L48748,L,298.2,308.2,1407,47.1,153,0,No Failure,1
1569,1570,M16429,M,298.1,308.2,1654,35.3,155,0,No Failure,1
1570,1571,L48750,L,298.2,308.4,1452,43.5,158,0,No Failure,1
1577,1578,L48757,L,298.3,308.4,1484,43.4,172,0,No Failure,1
1579,1580,L48759,L,298.3,308.3,1444,43.8,176,0,No Failure,1
1580,1581,M16440,M,298.3,308.4,1444,47.5,178,0,No Failure,1
1584,1585,M16444,M,298.2,308.3,1639,33.3,191,0,No Failure,1
1590,1591,L48770,L,298.2,308.4,1497,37.7,207,0,No Failure,1
1591,1592,L48771,L,298.2,308.4,1355,49.4,209,0,No Failure,1
1592,1593,L48772,L,298.1,308.4,1592,38.2,211,0,No Failure,1
1593,1594,L48773,L,298.0,308.3,1544,34.7,213,0,No Failure,1
1594,1595,M16454,M,298.0,308.2,1373,51.2,215,0,No Failure,1
1604,1605,L48784,L,297.8,307.8,1452,39.8,21,0,No Failure,1
1611,1612,M16471,M,297.8,307.9,1726,27.3,35,0,No Failure,1
1612,1613,M16472,M,297.9,307.9,1540,39.8,38,0,No Failure,1
1613,1614,L48793,L,297.9,308.0,1296,62.9,41,0,No Failure,1
1614,1615,M16474,M,297.8,307.9,1802,25.8,43,0,No Failure,1
1617,1618,L48797,L,297.8,307.8,1563,34.3,53,0,No Failure,1
1618,1619,L48798,L,297.9,307.8,1286,59.5,55,0,No Failure,1
1619,1620,L48799,L,297.9,307.7,1590,34.6,57,0,No Failure,1
1623,1624,L48803,L,297.7,307.6,1921,22.9,68,0,No Failure,1
1625,1626,L48805,L,297.9,307.8,1365,46.9,73,0,No Failure,1
1626,1627,M16486,M,297.9,307.8,1303,59.3,75,0,No Failure,1
1630,1631,L48810,L,297.9,307.9,1412,44.5,85,0,No Failure,1
1631,1632,L48811,L,298.0,308.0,1433,39.2,87,0,No Failure,1
1632,1633,L48812,L,297.9,307.9,1426,43.6,89,0,No Failure,1
1636,1637,L48816,L,297.9,307.8,1505,37.3,100,0,No Failure,1
1642,1643,H31056,H,298.0,307.8,1588,35.4,114,0,No Failure,1
1644,1645,L48824,L,298.0,307.8,1622,33.3,121,0,No Failure,1
1648,1649,L48828,L,297.9,307.8,1373,50.2,130,0,No Failure,1
1650,1651,M16510,M,298.0,307.9,1417,51.0,137,0,No Failure,1
1651,1652,L48831,L,298.0,307.8,1414,51.7,140,0,No Failure,1
1654,1655,L48834,L,298.2,308.1,1379,62.3,149,0,No Failure,1
1657,1658,M16517,M,298.1,308.0,1374,48.8,156,0,No Failure,1
1658,1659,H31072,H,298.1,308.0,1570,35.3,159,0,No Failure,1
1659,1660,L48839,L,298.1,308.0,1697,31.0,164,0,No Failure,1
1661,1662,M16521,M,298.2,308.0,1411,47.2,168,0,No Failure,1
1662,1663,H31076,H,298.2,307.9,1462,45.5,171,0,No Failure,1
1668,1669,L48848,L,298.2,307.9,1551,34.1,190,0,No Failure,1
1672,1673,L48852,L,298.1,307.8,1432,49.8,198,0,No Failure,1
1675,1676,L48855,L,298.0,307.7,1407,43.9,205,0,No Failure,1
1679,1680,L48859,L,298.0,307.5,1792,27.9,217,0,No Failure,1
1682,1683,H31096,H,297.9,307.4,1604,36.1,225,1,Tool Wear Failure,5
1688,1689,L48868,L,297.9,307.4,1606,35.5,14,0,No Failure,1
1692,1693,M16552,M,298.1,307.6,1764,27.7,23,0,No Failure,1
1696,1697,L48876,L,297.9,307.6,1550,39.0,35,0,No Failure,1
1700,1701,M16560,M,298.0,307.6,1844,23.8,44,0,No Failure,1
1702,1703,L48882,L,298.0,307.7,1430,47.3,49,0,No Failure,1
1703,1704,M16563,M,298.1,307.8,1636,36.7,51,0,No Failure,1
1704,1705,M16564,M,298.1,307.8,1503,44.7,54,0,No Failure,1
1707,1708,L48887,L,298.2,307.8,1439,41.6,62,0,No Failure,1
1709,1710,L48889,L,298.2,307.8,1749,26.1,66,0,No Failure,1
1713,1714,L48893,L,298.2,307.8,1515,46.7,74,0,No Failure,1
1719,1720,L48899,L,298.2,307.7,1503,38.3,87,0,No Failure,1
1724,1725,M16584,M,298.3,307.8,1457,52.5,98,0,No Failure,1
1727,1728,M16587,M,298.3,307.7,1602,33.4,106,0,No Failure,1
1733,1734,L48913,L,298.4,308.0,1515,42.8,125,0,No Failure,1
1734,1735,M16594,M,298.5,308.1,1501,39.2,127,0,No Failure,1
1737,1738,L48917,L,298.4,307.9,1743,27.3,134,0,No Failure,1
1739,1740,H31153,H,298.5,307.9,1260,54.2,141,0,No Failure,1
1741,1742,M16601,M,298.5,308.0,1363,49.2,149,0,No Failure,1
1743,1744,M16603,M,298.5,308.0,1713,25.8,154,0,No Failure,1
1744,1745,M16604,M,298.5,308.0,1461,51.9,157,0,No Failure,1
1745,1746,L48925,L,298.5,308.0,1624,29.8,160,0,No Failure,1
1754,1755,M16614,M,298.0,307.4,1463,46.5,182,0,No Failure,1
1757,1758,M16617,M,298.1,307.4,1335,56.2,190,0,No Failure,1
1760,1761,L48940,L,298.1,307.5,1684,33.1,200,0,No Failure,1
1763,1764,L48943,L,298.2,307.6,1511,31.0,209,1,Tool Wear Failure,5
1766,1767,M16626,M,298.3,307.7,1717,27.1,7,0,No Failure,1
1767,1768,M16627,M,298.3,307.7,1520,41.4,10,0,No Failure,1
1769,1770,L48949,L,298.4,307.9,1981,23.2,16,0,No Failure,1
1770,1771,H31184,H,298.4,307.9,1605,31.0,18,0,No Failure,1
1771,1772,L48951,L,298.4,307.9,1446,45.3,23,0,No Failure,1
1772,1773,L48952,L,298.4,308.0,1508,47.9,25,0,No Failure,1
1774,1775,M16634,M,298.5,308.0,1519,37.3,29,0,No Failure,1
1775,1776,L48955,L,298.5,308.0,1404,48.1,32,0,No Failure,1
1778,1779,L48958,L,298.6,308.2,1325,54.0,41,0,No Failure,1
1780,1781,L48960,L,298.5,308.2,1595,32.3,46,0,No Failure,1
1783,1784,H31197,H,298.3,308.0,1553,41.0,52,0,No Failure,1
1784,1785,L48964,L,298.3,308.0,2886,3.8,57,1,Power Failure,3
1785,1786,L48965,L,298.2,308.0,1538,38.2,59,0,No Failure,1
1786,1787,L48966,L,298.4,308.2,1618,33.0,61,0,No Failure,1
1787,1788,L48967,L,298.4,308.2,1364,45.9,63,0,No Failure,1
1788,1789,L48968,L,298.3,308.0,1442,47.3,65,0,No Failure,1
1791,1792,L48971,L,298.1,307.8,1524,40.8,71,0,No Failure,1
1793,1794,L48973,L,298.1,307.8,1761,28.2,76,0,No Failure,1
1794,1795,M16654,M,298.1,307.8,1514,43.5,78,0,No Failure,1
1795,1796,M16655,M,298.1,307.7,1498,38.3,81,0,No Failure,1
1796,1797,H31210,H,298.1,307.6,1542,37.1,84,0,No Failure,1
1798,1799,M16658,M,298.0,307.5,1431,52.9,92,0,No Failure,1
1799,1800,M16659,M,298.0,307.5,1427,45.1,95,0,No Failure,1
1801,1802,M16661,M,298.0,307.5,1427,43.6,101,0,No Failure,1
1802,1803,H31216,H,298.1,307.6,1496,44.1,104,0,No Failure,1
1808,1809,L48988,L,298.1,307.7,2567,12.8,125,1,Power Failure,3
1810,1811,L48990,L,298.1,307.6,1364,53.8,129,0,No Failure,1
1813,1814,L48993,L,298.1,307.7,1479,45.0,136,0,No Failure,1
1815,1816,M16675,M,298.1,307.6,1565,36.3,140,0,No Failure,1
1819,1820,M16679,M,298.1,307.6,2066,19.2,150,0,No Failure,1
1826,1827,H31240,H,297.8,307.3,1516,40.1,166,0,No Failure,1
1834,1835,L49014,L,297.8,307.2,1498,38.1,188,0,No Failure,1
1841,1842,L49021,L,297.7,307.2,1668,37.8,5,0,No Failure,1
1845,1846,L49025,L,297.7,307.2,1444,40.0,17,0,No Failure,1
1846,1847,H31260,H,297.7,307.3,1514,38.6,19,0,No Failure,1
1848,1849,H31262,H,297.7,307.2,1429,44.1,26,0,No Failure,1
1860,1861,L49040,L,297.8,307.6,1607,30.3,62,0,No Failure,1
1861,1862,M16721,M,297.9,307.6,1609,30.3,64,0,No Failure,1
1863,1864,M16723,M,297.9,307.7,1517,39.5,69,0,No Failure,1
1864,1865,L49044,L,297.9,307.7,1546,37.6,72,0,No Failure,1
1866,1867,M16726,M,298.1,307.9,1662,28.9,76,0,No Failure,1
1867,1868,L49047,L,298.1,307.9,1502,41.8,79,0,No Failure,1
1869,1870,M16729,M,298.3,308.1,1630,32.7,83,0,No Failure,1
1870,1871,L49050,L,298.3,308.0,1486,42.3,86,0,No Failure,1
1874,1875,L49054,L,298.4,308.1,1598,32.7,94,0,No Failure,1
1877,1878,M16737,M,298.2,307.8,1566,33.8,100,0,No Failure,1
1880,1881,L49060,L,298.1,307.7,1705,29.1,109,0,No Failure,1
1884,1885,M16744,M,298.0,307.6,1792,26.0,119,0,No Failure,1
1886,1887,L49066,L,297.9,307.6,1503,40.7,124,0,No Failure,1
1891,1892,L49071,L,297.7,307.4,1764,29.0,139,0,No Failure,1
1894,1895,H31308,H,297.9,307.5,1880,23.3,146,0,No Failure,1
1895,1896,L49075,L,297.9,307.6,1344,54.3,151,0,No Failure,1
1899,1900,L49079,L,297.8,307.5,1388,40.0,159,0,No Failure,1
1900,1901,H31314,H,297.9,307.6,1493,36.0,161,0,No Failure,1
1901,1902,M16761,M,297.9,307.6,1505,40.1,166,0,No Failure,1
1906,1907,L49086,L,297.9,307.6,1430,52.4,178,0,No Failure,1
1907,1908,L49087,L,297.9,307.6,1504,42.4,180,0,No Failure,1
1908,1909,L49088,L,297.9,307.6,1977,20.2,182,0,No Failure,1
1909,1910,L49089,L,298.0,307.7,1435,45.6,184,0,No Failure,1
1913,1914,M16773,M,298.0,307.8,1492,40.2,197,0,No Failure,1
1918,1919,M16778,M,298.1,307.9,1496,40.0,0,0,No Failure,1
1922,1923,L49102,L,298.0,307.8,1716,26.6,9,0,No Failure,1
1926,1927,L49106,L,298.0,307.7,1606,30.8,17,0,No Failure,1
1927,1928,H31341,H,298.0,307.8,1314,47.8,19,0,No Failure,1
1942,1943,L49122,L,298.1,308.0,1456,42.4,59,0,No Failure,1
1943,1944,L49123,L,298.1,308.0,1704,30.9,61,0,No Failure,1
1952,1953,L49132,L,298.0,307.8,1266,60.5,81,0,No Failure,1
1959,1960,M16819,M,297.8,307.6,1352,49.4,102,0,No Failure,1
1960,1961,L49140,L,297.8,307.6,1446,51.4,105,0,No Failure,1
1964,1965,M16824,M,297.8,307.5,1405,46.9,113,0,No Failure,1
1965,1966,L49145,L,297.8,307.5,1581,33.1,116,0,No Failure,1
1970,1971,M16830,M,297.9,307.6,1202,67.0,129,0,No Failure,1
1971,1972,L49151,L,297.9,307.6,1298,52.7,132,0,No Failure,1
1972,1973,L49152,L,297.9,307.6,1612,30.7,134,0,No Failure,1
1974,1975,L49154,L,298.0,307.6,1450,48.7,138,0,No Failure,1
1976,1977,M16836,M,298.1,307.7,1419,47.4,142,0,No Failure,1
1978,1979,L49158,L,298.0,307.7,1442,43.6,148,0,No Failure,1
1981,1982,L49161,L,298.0,307.6,1385,45.0,158,0,No Failure,1
1983,1984,M16843,M,298.0,307.6,1459,44.4,163,0,No Failure,1
1992,1993,L49172,L,298.2,307.8,1375,46.6,188,0,No Failure,1
1998,1999,H31412,H,298.3,308.0,1637,30.8,2,0,No Failure,1
1999,2000,L49179,L,298.4,308.0,1540,37.8,7,0,No Failure,1
2001,2002,L49181,L,298.4,308.2,1604,34.9,11,0,No Failure,1
2002,2003,L49182,L,298.5,308.2,1654,27.1,13,0,No Failure,1
2003,2004,M16863,M,298.5,308.2,1564,37.5,15,0,No Failure,1
2005,2006,L49185,L,298.5,308.3,1504,38.0,20,0,No Failure,1
2007,2008,L49187,L,298.6,308.4,1562,34.4,25,0,No Failure,1
2009,2010,M16869,M,298.6,308.3,1717,28.7,29,0,No Failure,1
2011,2012,L49191,L,298.7,308.5,1616,30.2,34,0,No Failure,1
2013,2014,L49193,L,298.6,308.4,1485,42.9,38,0,No Failure,1
2014,2015,L49194,L,298.6,308.4,1310,59.7,40,0,No Failure,1
2018,2019,L49198,L,298.7,308.5,1375,46.4,48,0,No Failure,1
2020,2021,H31434,H,298.7,308.4,1560,33.3,53,0,No Failure,1
2030,2031,L49210,L,298.9,308.6,1400,49.5,79,0,No Failure,1
2032,2033,L49212,L,298.8,308.5,1444,42.2,83,0,No Failure,1
2034,2035,M16894,M,298.8,308.5,1425,47.4,90,0,No Failure,1
2035,2036,M16895,M,298.9,308.6,1469,34.2,93,0,No Failure,1
2044,2045,L49224,L,299.3,309.1,1470,41.1,118,0,No Failure,1
2046,2047,L49226,L,299.3,309.1,1388,45.5,123,0,No Failure,1
2047,2048,L49227,L,299.3,309.2,1775,24.2,125,0,No Failure,1
2049,2050,M16909,M,299.3,309.2,1586,37.9,129,0,No Failure,1
2055,2056,L49235,L,299.6,309.4,1643,32.9,145,0,No Failure,1
2057,2058,L49237,L,299.5,309.3,1520,42.3,149,0,No Failure,1
2062,2063,M16922,M,299.7,309.6,1477,42.7,163,0,No Failure,1
2066,2067,L49246,L,299.7,309.6,1512,36.2,172,0,No Failure,1
2071,2072,M16931,M,299.7,309.6,1313,60.0,186,0,No Failure,1
2073,2074,L49253,L,299.6,309.4,1677,31.1,191,0,No Failure,1
2081,2082,M16941,M,299.4,309.3,1485,47.1,209,0,No Failure,1
2082,2083,H31496,H,299.4,309.2,1513,36.1,212,0,No Failure,1
2084,2085,L49264,L,299.5,309.3,1442,46.2,5,0,No Failure,1
2085,2086,L49265,L,299.5,309.3,1462,46.7,7,0,No Failure,1
2087,2088,L49267,L,299.5,309.3,1577,36.6,14,0,No Failure,1
2092,2093,L49272,L,299.4,309.2,1444,48.2,24,0,No Failure,1
2097,2098,M16957,M,299.4,309.4,1326,47.5,35,0,No Failure,1
2100,2101,M16960,M,299.3,309.3,1471,46.0,42,0,No Failure,1
2104,2105,M16964,M,299.3,309.1,1600,35.3,52,0,No Failure,1
2107,2108,M16967,M,299.4,309.1,1417,47.3,59,0,No Failure,1
2109,2110,M16969,M,299.3,309.0,1496,43.4,67,0,No Failure,1
2112,2113,L49292,L,299.5,309.1,1852,22.6,77,0,No Failure,1
2121,2122,M16981,M,299.2,308.8,1503,37.4,109,0,No Failure,1
2130,2131,L49310,L,299.4,309.0,1391,58.2,135,0,No Failure,1
2135,2136,L49315,L,299.3,309.0,1511,47.8,148,0,No Failure,1
2139,2140,L49319,L,299.3,309.0,1415,47.6,156,0,No Failure,1
2141,2142,M17001,M,299.3,308.9,1577,34.9,160,0,No Failure,1
2142,2143,L49322,L,299.3,308.9,1376,60.3,163,0,No Failure,1
2152,2153,M17012,M,299.3,308.8,1648,28.4,188,0,No Failure,1
2160,2161,L49340,L,299.4,309.0,1507,41.0,213,0,No Failure,1
2162,2163,L49342,L,299.5,309.1,1336,42.1,217,0,No Failure,1
2164,2165,L49344,L,299.6,309.2,1540,36.7,221,0,No Failure,1
2166,2167,M17026,M,299.6,309.2,1867,23.4,225,1,Tool Wear Failure,5
2170,2171,M17030,M,299.4,309.1,1500,43.3,10,0,No Failure,1
2171,2172,L49351,L,299.5,309.1,1502,44.6,13,0,No Failure,1
2175,2176,M17035,M,299.5,309.2,1590,35.9,22,0,No Failure,1
2176,2177,M17036,M,299.6,309.3,1387,48.3,25,0,No Failure,1
2178,2179,L49358,L,299.6,309.2,1602,37.3,31,0,No Failure,1
2183,2184,M17043,M,299.6,309.3,1577,39.8,48,0,No Failure,1
2190,2191,M17050,M,299.6,309.1,1471,44.3,67,0,No Failure,1
2191,2192,L49371,L,299.6,309.0,1648,33.6,70,0,No Failure,1
2192,2193,L49372,L,299.6,309.0,1472,48.8,72,0,No Failure,1
2194,2195,M17054,M,299.6,308.9,1568,35.3,77,0,No Failure,1
2199,2200,M17059,M,299.8,309.1,1268,58.0,90,0,No Failure,1
2200,2201,L49380,L,299.8,309.1,1546,35.6,93,0,No Failure,1
2203,2204,L49383,L,299.8,309.0,1614,30.8,100,0,No Failure,1
2204,2205,M17064,M,299.7,309.1,1352,46.1,102,0,No Failure,1
2207,2208,L49387,L,299.8,309.2,1591,37.5,109,0,No Failure,1
2211,2212,M17071,M,299.6,309.0,1245,64.0,120,0,No Failure,1
2212,2213,L49392,L,299.7,309.1,1475,40.0,123,0,No Failure,1
2214,2215,H31628,H,299.7,309.2,1355,44.8,127,0,No Failure,1
2216,2217,L49396,L,299.7,309.2,1645,30.8,137,0,No Failure,1
2221,2222,L49401,L,299.6,309.0,1372,60.4,149,0,No Failure,1
2222,2223,L49402,L,299.7,309.0,1605,33.0,151,0,No Failure,1
2224,2225,M17084,M,299.7,309.0,1645,31.9,155,0,No Failure,1
2225,2226,M17085,M,299.7,309.0,1465,49.0,158,0,No Failure,1
2229,2230,L49409,L,299.4,308.7,1681,30.8,171,0,No Failure,1
2231,2232,L49411,L,299.4,308.6,1415,56.4,175,0,No Failure,1
